첨부파일	Lab 일련번호	분류	도포 날짜	원단	점착제	경화제	첨가제	도포량	작업자	점착력	가열압착	내열성	내후성	내습성	야외폭로	가공/유지력	절곡	레이저컷팅	내충격성	비고
25-08-29_SGE-133,SGO-457,2837,2838,2844,2858_유지력(10cm to 10.5cm)_0min.pdf;25-08-29_SGE-133,SGO-457,2837,2838,2844,2858_유지력(10cm to 10.5cm)_10min.pdf;25-08-29_SGE-133,SGO-457,2837,2838,2844,2858_유지력(10cm to 10.5cm)_20min.pdf;25-08-29_SGE-133,SGO-457,2837,2838,2844,2858_유지력(10cm to 10.5cm)_60min.pdf;25-09-17_SGO457,SGE133,1535,2655,2837,2853,2916,2917,2922,2923_유지력(10cmto 10.5cm)_0min.pdf;25-09-17_SGO457,SGE133,1535,2655,2837,2853,2916,2917,2922,2923_유지력(10cmto 10.5cm)_20min.pdf;25-09-17_SGO457,SGE133,1535,2655,2837,2853,2916,2917,2922,2923_유지력(10cmto 10.5cm)_60min.pdf	2858	일반보호용(SGE-133대체) 2843 + CX100/5%	2025-8-28 0:00:00	(B45/B45)	921:913=5:5	(CX100/5%)(SV02/2%)	(MTD1501L/15%)	(4)(#8)	노항우	(150,155,177,158)*(초/90/BA)	(>260)*(가/90/BA)+(/53>/70)*(가,가:60도3d/90/2B3T)					1	0	0	0	
25-09-03_2859-2868_유지력(10cm to 10.5cm)_0min._최적화.pdf;25-09-03_2859-2868_유지력(10cm to 10.5cm)_10min._최적화.pdf;25-09-03_2859-2868_유지력(10cm to 10.5cm)_20min._최적화.pdf;25-09-03_2859-2868_유지력(10cm to 10.5cm)_60min._최적화.pdf	2859	가공용(BOPE적용SGO-113B/C대체)918J+T45	2025-8-28 0:00:00	(T45/T45)	918	(CX100/3.5%)(SV02/2%)	(TSR5903/10%)(SA3/0.2%)	(2)(#8)	노항우	(115,120)*(초/90/BA)	(>225)*(가/90/BA)					1	0	0	0	
	2860	가공용(BOPE적용SGO-113B/C대체)918B+T45	2025-8-28 0:00:00	(T45/T45)	918	(CX100/2.5%)(SV02/2%)	(TSR5903/10%)	(2)(#8)	노항우	(185,190)*(초/90/BA)	(>225)*(가/90/BA)					1	0	0	0	
	2872	약점용(SGE-403대체/MMA35%+MAA2%+저고형분)2850+CX100 4.5%	2025-8-28 0:00:00	(T45/T45)	S250818G:918=1:1	(CX100/4.5%)(SV02/2%)	(SA3/0.3%)	(6.5)(#3)	박다영	(11,10)*(초/90/BA)	(>81/95)*(가,가:60도3d/90/BA)		(7일양호)*(BA)			0	0	0	0	
	2861	가공용(BOPE적용SGO-113B/C대체)918F+T45	2025-8-28 0:00:00	(T45/T45)	918	(CX100/2.5%)(SV02/2.5%)	(TSR5903/10%)(SA3/0.2%)	(2)(#8)	노항우	(115,120)*(초/90/BA)	(>210)*(가/90/BA)					1	0	0	0	
	2862	가공용(BOPE적용SGO-113B/C대체)918I+T45	2025-8-28 0:00:00	(T45/T45)	918	(CX100/2%)(SV02/2%)	(TSR5903/15%)(SA3/0.3%)	(2)(#8)	노항우	(155,170)*(초/90/BA)	(>240)*(가/90/BA)					1	0	0	0	
25-09-03_2859-2868_유지력(10cm to 10.5cm)_0min._최적화.pdf;25-09-03_2859-2868_유지력(10cm to 10.5cm)_10min._최적화.pdf;25-09-03_2859-2868_유지력(10cm to 10.5cm)_20min._최적화.pdf;25-09-03_2859-2868_유지력(10cm to 10.5cm)_60min._최적화.pdf	2863	가공용(BOPE적용SGO-113B/C대체)918C+T45	2025-8-28 0:00:00	(T45/T45)	918	(CX100/1.75%)(SV02/2%)	(TSR5903/17%)	(2)(#8)	노항우	(215,225)*(초/90/BA)	(>255)*(가/90/BA)					1	0	0	0	
25-09-03_2859-2868_유지력(10cm to 10.5cm)_0min._최적화.pdf;25-09-03_2859-2868_유지력(10cm to 10.5cm)_10min._최적화.pdf;25-09-03_2859-2868_유지력(10cm to 10.5cm)_20min._최적화.pdf;25-09-03_2859-2868_유지력(10cm to 10.5cm)_60min._최적화.pdf	2864	가공용(BOPE적용SGO-113B/C대체)918J+BOPE	2025-8-28 0:00:00	(BOPE45/BOPE45)	918	(CX100/3.5%)(SV02/2%)	(TSR5903/10%)(SA3/0.2%)	(2)(#8)	노항우	(90,90)*(초/90/BA)	(>180)*(가/90/BA)					1	0	0	0	
	2865	가공용(BOPE적용SGO-113B/C대체)918B+BOPE	2025-8-28 0:00:00	(BOPE45/BOPE45)	918	(CX100/2.5%)(SV02/2%)	(TSR5903/10%)	(2)(#8)	노항우	(145,135)*(초/90/BA)	(>170)*(가/90/BA)					1	0	0	0	
	2866	가공용(BOPE적용SGO-113B/C대체)918F+BOPE	2025-8-28 0:00:00	(BOPE45/BOPE45)	918	(CX100/2.5%)(SV02/2.5%)	(TSR5903/10%)(SA3/0.2%)	(2)(#8)	노항우	(95,100)*(초/90/BA)	(>165)*(가/90/BA)					1	0	0	0	
	2867	가공용(BOPE적용SGO-113B/C대체)918I+BOPE	2025-8-28 0:00:00	(BOPE45/BOPE45)	918	(CX100/2%)(SV02/2%)	(TSR5903/15%)(SA3/0.3%)	(2)(#8)	노항우	(130,130)*(초/90/BA)	(>200)*(가/90/BA)					1	0	0	0	
25-09-03_2859-2868_유지력(10cm to 10.5cm)_0min._최적화.pdf;25-09-03_2859-2868_유지력(10cm to 10.5cm)_10min._최적화.pdf;25-09-03_2859-2868_유지력(10cm to 10.5cm)_20min._최적화.pdf;25-09-03_2859-2868_유지력(10cm to 10.5cm)_60min._최적화.pdf;25-09-05_113B,113C,426S,426,433B,453A,2868,2938,2947,2948_유지력(10cm to 10.5cm)_0min._최적화.pdf;25-09-05_113B,113C,426S,426,433B,453A,2868,2938,2947,2948_유지력(10cm to 10.5cm)_10min._최적화.pdf;25-09-05_113B,113C,426S,426,433B,453A,2868,2938,2947,2948_유지력(10cm to 10.5cm)_20min._최적화.pdf;25-09-05_113B,113C,426S,426,433B,453A,2868,2938,2947,2948_유지력(10cm to 10.5cm)_60min._최적화.pdf	2868	가공용(BOPE적용SGO-113B/C대체)918C+BOPE	2025-8-28 0:00:00	(BOPE45/BOPE45)	918	(CX100/1.75%)(SV02/2%)	(TSR5903/17%)	(2)(#8)	노항우,박다영	(175,180,180,174,202,204,175,165)*(초/90/BA)	(/150,185/182/>205,250/210,231/250_탈리/)*(가/90/BA,상재BA,430RE,200계열)		(7일양호)*(BA)			1	0	0	0	
25-08-29_SGO-103A,2753,2869_유지력(10cm to 10.5cm)_0min.pdf;25-08-29_SGO-103A,2753,2869_유지력(10cm to 10.5cm)_10min.pdf;25-08-29_SGO-103A,2753,2869_유지력(10cm to 10.5cm)_20min.pdf;25-08-29_SGO-103A,2753,2869_유지력(10cm to 10.5cm)_60min.pdf	2869	약점용(SGO-103A대체/MMA35%+MAA2%+저고형분)2753+922점착제 60kg파일럿	2025-8-28 0:00:00	(T45/T45)	922	(CX100/2%)(SV02/2%)	(SA3/0.3%)	(5)(#3)	박다영	(20,21)*(초/90/BA)	(>105/190)*(가,가:60도3d/90/BA)		(7일양호)*(BA)			1	0	0	0	
	2870	약점용(SGO-413개선/MMA35%+MAA2%+저고형분)2787+922점착제 60kg파일럿	2025-8-28 0:00:00	(T45/T45)	922	(CX100/1.5%)(SV02/2%)	(SA3/0.3%)	(5)(#3)	박다영	(23,25)*(초/90/BA)	(>115)*(가/90/BA)					0	0	0	0	
	2871	약점용(SGE-403대체/MMA35%+MAA2%+저고형분)2846+SA3 0.5%	2025-8-28 0:00:00	(T45/T45)	S250818G	(CX100/4.5%)(SV02/2%)	(SA3/0.5%)	(6.5)(#3)	박다영	(10,10)*(초/90/BA)	(>84/115)*(가,가:60도3d/90/BA)		(7일양호)*(BA)			0	0	0	0	
	2873	약점용(SGE-403대체/MMA35%+MAA2%+저고형분)2872+SA3 0.5%	2025-8-28 0:00:00	(T45/T45)	S250818G:918=1:1	(CX100/4.5%)(SV02/2%)	(SA3/0.5%)	(6.5)(#3)	박다영	(8,8)*(초/90/BA)	(>55/85)*(가,가:60도3d/90/BA)		(7일양호)*(BA)			0	0	0	0	 파일럿 점착제와 랩 합성품 간 물성 차이 없음. 60도3일 가열압착 결과 텍과 유지력을 고려하지 못할 정도로 후기 박리감이 너무 강함. #2725,#2751-#2753으로 60도 1일 가열압착 진행하고, #2871 기준에서 테고를 줄이고 SV02를 늘려보는 것을 마지막으로 보고 103A 및 403 사양 동시 결정 예정.
	2874	가공용(DCM PS4용) 2825+(918:919=9:1)	2025-8-28 0:00:00	(SW45)	918:919=9:1	(CX100/1.5%)(SV02/2%)	(TSR5903/20%)	(2)(#8)	양성준	(235,235)*(초/90/BA),(180)*(초/180/PS4)	(280)*(가/180/PS4)	(미세오염)*(150도15분/BA)				0	0	0	0	
	2875	가공용(DCM PS4용) 2825+(918:919=7:3)	2025-8-28 0:00:00	(SW45)	918:919=7:3	(CX100/1.5%)(SV02/2%)	(TSR5903/20%)	(2)(#8)	양성준	(271,238)*(초/90/BA),(177)*(초/180/PS4)	(285)*(가/180/PS4)	(미세오염)*(150도15분/BA)				0	0	0	0	
	2876	건축내외장재용(WPVC,702P 대체) - (S250729B - MTD 15% CX100 2% SV02 2% 사선100)	2025-8-28 0:00:00	(WPO100)	S250729B	(CX100/2%)(SV02/2%)	(MTD1501L/15%)	(2)(#6)	정주현	(235,210)*(초/90/BA)						0	0	0	0	
	2877	건축내외장재용(WPVC,702P 대체) - (S250729C - MTD 15% CX100 2% SV02 2% 사선100)	2025-8-28 0:00:00	(WPO100)	S250729C	(CX100/2%)(SV02/2%)	(MTD1501L/15%)	(2)(#6)	정주현	(245,230)*(초/90/BA)						0	0	0	0	
	2878	건축내외장재용(WPVC,702P 대체) - (S250827F - MTD 15% CX100 2% SV02 2% 사선100)	2025-8-28 0:00:00	(WPO100)	S250827F	(CX100/2%)(SV02/2%)	(MTD1501L/15%)	(2)(#6)	정주현	(213,215)*(초/90/BA)						0	0	0	0	
	2879	건축내외장재용(WPVC,702P 대체) - (S250827G - MTD 15% CX100 2% SV02 2% 사선100)	2025-8-28 0:00:00	(WPO100)	S250827G	(CX100/2%)(SV02/2%)	(MTD1501L/15%)	(2)(#6)	정주현	(250,265)*(초/90/BA)						0	0	0	0	
	2880	건축내외장재용(WPVC,702P 대체) - (S250827H - MTD 15% CX100 2% SV02 2% 사선100)	2025-8-28 0:00:00	(WPO100)	S250827H	(CX100/2%)(SV02/2%)	(MTD1501L/15%)	(2)(#6)	정주현	(260,275)*(초/90/BA)						0	0	0	0	
	2881	가공용(DCM PS4용) 2825+TSR5903 15%	2025-8-29 0:00:00	(SW45)	918	(CX100/1.5%)(SV02/2%)	(TSR5903/15%)	(2)(#8)	이민지	(256,220)*(초/90/BA)(180)*(초/180/PS4)						0	0	0	0	
	2882	가공용(DCM PS4용) 2825+TSR5903 10%	2025-8-29 0:00:00	(SW45)	918	(CX100/1.5%)(SV02/2%)	(TSR5903/10%)	(2)(#8)	이민지	(228,260)*(초/90/BA)(168)*(초/180/PS4)						0	0	0	0	
	2883	가공용(DCM PS4용) 2882+CX100 1.2%	2025-8-29 0:00:00	(SW45)	918	(CX100/1.2%)(SV02/2%)	(TSR5903/10%)	(2)(#8)	이민지	(225,220)*(초/90/BA)(165)*(초/180/PS4)						0	0	0	0	
	2884	가공용(DCM PS4용) 2883+SV020 1.5%	2025-8-29 0:00:00	(SW45)	918	(CX100/1.2%)(SV02/1.5%)	(TSR5903/10%)	(2)(#8)	이민지	(266,220,242)*(초/90/BA)(198)*(초/180/PS4)						0	0	0	0	
	2885	기초실험(수성이형제/벌크샘플평가) 2823 - BYK-347	2025-8-29 0:00:00	(G75_Z-2004(50)+Z-730(50)+CX100(5)+물(672))	920	(CX100/0.8%)(SV02/2%)	(MTD1501L/10%)	(1.2)(#12)	진호철	(305,340)*(초/90/BA)+(200)*(박리력/180)	(>미세백탁)*(가/90/BA)					0	0	0	0	
	2886	기초실험(수성이형제/벌크샘플평가) 2823 + 물(1344)	2025-8-29 0:00:00	(G75_Z-2004(50)+Z-730(50)+CX100(5)+BYK-347(3)+물(1344))	920	(CX100/0.8%)(SV02/2%)	(MTD1501L/10%)	(1.2)(#12)	진호철	(325,335)*(초/90/BA)+(270)*(박리력/180)	(>미세백탁)*(가/90/BA)					0	0	0	0	
	2887	기초실험(수성이형제/벌크샘플평가) 2823 + 물(600) +  MeOH(72)	2025-8-29 0:00:00	(G75_Z-2004(50)+Z-730(50)+CX100(5)+BYK-347(3)+물(600)+MeOH(72))	920	(CX100/0.8%)(SV02/2%)	(MTD1501L/10%)	(1.2)(#12)	진호철,노항우	(305,325)*(초/90/BA)+(240)*(박리력/180)	(>미세백탁)*(가/90/BA)					0	0	0	0	
	2888	기초실험(수성이형제/벌크샘플평가) 2823 + 물(622) +  MeOH(50)	2025-8-29 0:00:00	(G75_Z-2004(50)+Z-730(50)+CX100(5)+BYK-347(3)+물(622)+MeOH(50))	920	(CX100/0.8%)(SV02/2%)	(MTD1501L/10%)	(1.2)(#12)	진호철	(320,390)*(초/90/BA)+(200)*(박리력/180)	(>미세백탁)*(가/90/BA)					0	0	0	0	
	2889	기초실험(수성이형제/벌크샘플평가) 2823 + 물(647) +  MeOH(25)	2025-8-29 0:00:00	(G75_Z-2004(50)+Z-730(50)+CX100(5)+BYK-347(3)+물(647)+MeOH(25))	920	(CX100/0.8%)(SV02/2%)	(MTD1501L/10%)	(1.2)(#12)	진호철	(340,340)*(초/90/BA)+(230)*(박리력/180)	(>미세백탁)*(가/90/BA)					0	0	0	0	
	2890	건축내외장재용(WPVC,702P 대체) - (S250729B - MTD 20% CX100 2% SV02 2% 사선100)	2025-8-29 0:00:00	(WPO100)	S250729B	(CX100/2%)(SV02/2%)	(MTD1501L/20%)	(2)(#6)	정주현	(300,310)*(초/90/BA)			(2일탈리)*(BA)			0	0	0	0	
	2891	건축내외장재용(WPVC,702P 대체) - (S250827F - MTD 20% CX100 2% SV02 2% 사선100)	2025-8-29 0:00:00	(WPO100)	S250827F	(CX100/2%)(SV02/2%)	(MTD1501L/20%)	(2)(#6)	정주현	(280,339)*(초/90/BA)			(7일백탁)*(BA)			0	0	0	0	
	2892	건축내외장재용(WPVC,702P 대체) - (S250827G - MTD 20% CX100 2% SV02 2% 사선100)	2025-8-29 0:00:00	(WPO100)	S250827G	(CX100/2%)(SV02/2%)	(MTD1501L/20%)	(2)(#6)	정주현	(320,300)*(초/90/BA)			(2일백탁)*(BA)			0	0	0	0	
	2893	건축내외장재용(WPVC,702P 대체) - (S250827H - MTD 20% CX100 2% SV02 2% 사선100)	2025-8-29 0:00:00	(WPO100)	S250827H	(CX100/2%)(SV02/2%)	(MTD1501L/20%)	(2)(#6)	정주현	(340,323)*(초/90/BA)			(2일백탁)*(BA)			0	0	0	0	
25-09-02_SGE403,SGO103A,2894-2899,2903_유지력(10cm to 10.5cm)_0min..pdf;25-09-02_SGE403,SGO103A,2894-2899,2903_유지력(10cm to 10.5cm)_20min..pdf;25-09-02_SGE403,SGO103A,2894-2899,2903_유지력(10cm to 10.5cm)_5min..pdf;25-09-02_SGE403,SGO103A,2894-2899,2903_유지력(10cm to 10.5cm)_60min..pdf;25-09-04_SGE403,SGO103A,2725,2810,2894,2918-2921_유지력(10cm to 10.5cm)_0min._최적화.pdf;25-09-04_SGE403,SGO103A,2725,2810,2894,2918-2921_유지력(10cm to 10.5cm)_10min._최적화.pdf;25-09-04_SGE403,SGO103A,2725,2810,2894,2918-2921_유지력(10cm to 10.5cm)_20min._최적화.pdf;25-09-04_SGE403,SGO103A,2725,2810,2894,2918-2921_유지력(10cm to 10.5cm)_60min._최적화.pdf	2894	약점용(SGE-403대체/MMA35%+MAA2%+저고형분)2846+922점착제	2025-9-1 0:00:00	(T45/T45)	922	(CX100/4.5%)(SV02/2%)	(SA3/0.3%)	(6.5)(#3)	박다영	(15,24)*(초/90/BA)	(>95)*(가/90/BA)					1	0	0	0	
	2895	약점용(SGE-403대체/MMA35%+MAA2%+저고형분)2894+SV02 2.5%	2025-9-1 0:00:00	(T45/T45)	922	(CX100/4.5%)(SV02/2.5%)	(SA3/0.3%)	(6.5)(#3)	박다영	(15,16)*(초/90/BA)	(>105)*(가/90/BA)					1	0	0	0	
25-09-02_SGE403,SGO103A,SGO413(유,수),2896,2897_가공성(6mm,1hr)_0d.pdf;25-09-02_SGE403,SGO103A,SGO413(유,수),2896,2897_가공성(6mm,1hr)_1d.pdf;25-09-02_SGE403,SGO103A,SGO413(유,수),2896,2897_가공성(6mm,1hr)_2d.pdf;25-09-02_SGO103A,SGO413(유,수),2896,2897_유지력(10cm to 10.5cm)_20min..pdf;25-09-02_SGO103A,SGO413(유,수),2896,2897_유지력(10cm to 10.5cm)_60min..pdf	2896	약점용(SGE-403대체/MMA35%+MAA2%+저고형분)2894+SV02 3%	2025-9-1 0:00:00	(T45/T45)	922	(CX100/4.5%)(SV02/3%)	(SA3/0.3%)	(6.5)(#3)	박다영	(12,15)*(초/90/BA)	(>70/92)*(가/90/BA/KR,VN)+(>122)*(가:60도3d/90/BA)					1	0	0	0	
25-09-02_SGE403,SGO103A,SGO413(유,수),2896,2897_가공성(6mm,1hr)_0d.pdf;25-09-02_SGE403,SGO103A,SGO413(유,수),2896,2897_가공성(6mm,1hr)_1d.pdf;25-09-02_SGE403,SGO103A,SGO413(유,수),2896,2897_가공성(6mm,1hr)_2d.pdf;25-09-02_SGO103A,SGO413(유,수),2896,2897_유지력(10cm to 10.5cm)_20min..pdf;25-09-02_SGO103A,SGO413(유,수),2896,2897_유지력(10cm to 10.5cm)_60min..pdf	2897	약점용(SGE-403대체/MMA35%+MAA2%+저고형분)2871+922점착제	2025-9-1 0:00:00	(T45/T45)	922	(CX100/4.5%)(SV02/2%)	(SA3/0.5%)	(6.5)(#3)	박다영	(12,12)*(초/90/BA)	(>65)*(가/90/BA)+(>75)*(가:60도3d/90/BA)					1	0	0	0	
	2898	약점용(SGE-403대체/MMA35%+MAA2%+저고형분)2897+SV02 2.5%	2025-9-1 0:00:00	(T45/T45)	922	(CX100/4.5%)(SV02/2.5%)	(SA3/0.5%)	(6.5)(#3)	박다영	(12,15)*(초/90/BA)	(>80)*(가/90/BA)					1	0	0	0	
	2899	약점용(SGE-403대체/MMA35%+MAA2%+저고형분)2897+SV02 3%	2025-9-1 0:00:00	(T45/T45)	922	(CX100/4.5%)(SV02/3%)	(SA3/0.5%)	(6.5)(#3)	박다영	(13,13)*(초/90/BA)	(>110)*(가/90/BA)					1	0	0	0	
	2900	기초실험(수성이형제/벌크샘플평가) 2887 + 물(1200) +  MeOH(144)	2025-9-1 0:00:00	(G75_Z-2004(50)+Z-730(50)+CX100(5)+BYK-347(3)+물(1200)+MeOH(144))	920	(CX100/0.8%)(SV02/2%)	(MTD1501L/10%)	(1.2)(#12)	노항우							0	0	0	0	
	2901	건축내외장재용(DCM 알루미늄 복합판넬용) -921B, 사선100 , 921단독	2025-9-1 0:00:00	(BW68/BW68)	921	(CX100/1.25%)(SV02/2%)	(MTD1501L/10%)	(2)(#10)	이민지							0	0	0	0	
	2902	건축내외장재용(DCM 알루미늄 복합판넬용) -921B, 사선100 , SV02 1.0%	2025-9-1 0:00:00	(BW68/BW68)	921:913=5:5	(CX100/1.25%)(SV02/1.0%)	(MTD1501L/10%)	(2)(#10)	이민지							0	0	0	0	
25-09-02_SGE403,SGO103A,2894-2899,2903_유지력(10cm to 10.5cm)_0min..pdf;25-09-02_SGE403,SGO103A,2894-2899,2903_유지력(10cm to 10.5cm)_20min..pdf;25-09-02_SGE403,SGO103A,2894-2899,2903_유지력(10cm to 10.5cm)_5min..pdf;25-09-02_SGE403,SGO103A,2894-2899,2903_유지력(10cm to 10.5cm)_60min..pdf	2903	약점용(SGE-403대체/MMA35%+MAA2%+저고형분)2897+TSR5903 5%	2025-9-1 0:00:00	(T45/T45)	922	(CX100/4.5%)(SV02/2%)	(TSR5903/5%)(SA3/0.5%)	(6.5)(#3)	박다영	(26,20)*(초/90/BA)	(>170)*(가/90/BA)					1	0	0	0	1차 유지력 결과는 이상함. 우선 가열압착 후기 박리감을 기준으로 #2896,#2897 으로 선정 후, 유지력 재평가 결과 #2896 으로 선정. 단, 918A 기반으로도 가능성이 있으니 검토할 것.
25-09-18_레이저 컷팅 요약.txt;25-09-18_KR테크,2839,2904,2905_레이저컷팅(No4 1.5T,fiber).pdf	2904	레이저컷팅용 점착 제품 개발 2839 + MTD1501L/5%	2025-9-2 0:00:00	(G75_200:1)	920	(CX100/1.5%)(SV02/2%)	(MTD1501L/5%)	(1.2)(#8)	노항우	(138,137/140)*(초/90/BA)	(>208/400)*(가:60도3d/90/BA,블랙PCM)+(>260)*(가:60도5d/90/BA)					0	0	0	0	
25-09-18_레이저 컷팅 요약.txt;25-09-18_KR테크,2839,2904,2905_레이저컷팅(No4 1.5T,fiber).pdf	2905	레이저컷팅용 점착 제품 개발 2904 + CX100/2%	2025-9-2 0:00:00	(G75_200:1)	920	(CX100/2%)(SV02/2%)	(MTD1501L/5%)	(1.2)(#8)	노항우	(120,113/95)*(초/90/BA)	(>176/250)*(가:60도3d/90/BA,블랙PCM)					0	0	0	0	
	2906	건축내외장재용(WPVC,702P 대체) - (S250901G - MTD 20% CX100 2% SV02 2% 사선100)	2025-9-2 0:00:00	(WPO100)	S250901G	(CX100/2%)(SV02/2%)	(MTD1501L/20%)	(2)(#6)	정주현	(306,300)*(초/90/BA)						0	0	0	0	
	2907	건축내외장재용(WPVC,702P 대체) - (S250901H - MTD 20% CX100 2% SV02 2% 사선100)	2025-9-2 0:00:00	(WPO100)	S250901H	(CX100/2%)(SV02/2%)	(MTD1501L/20%)	(2)(#6)	정주현	(250,280)*(초/90/BA)						0	0	0	0	
	2908	607W T75 50mesh	2025-9-2 0:00:00	(T75)	607				정주현	(480,460)*(초/90/BA)						0	0	0	0	
	2909	607W T75 60mesh	2025-9-2 0:00:00	(T75)	607				정주현	(380,382)*(초/90/BA)						0	0	0	0	
	2910	건축내외장재용(DCM 이벤트 판넬용) 2739+CX100 1.0%	2025-9-2 0:00:00	(BW68/BW68)	921	(CX100/1.0%)(SV02/2%)	(MTD1501L/20%)	(2)(#10)	이민지	(407,385)*(초/90/BA)(196)*(초/180/DCM이벤트판넬)						0	0	0	0	
	2911	건축내외장재용(DCM 이벤트 판넬용) 2739+(921:913=5:5)	2025-9-2 0:00:00	(BW68/BW68)	921:913=5:5	(CX100/0.5%)(SV02/2%)	(MTD1501L/20%)	(2)(#10)	이민지	(386,372,340,341,325,318)*(초/90/BA)(246,188)*(초/180/DCM이벤트판넬)+(195)*(박리력/180)			(7일백탁)*(BA)			0	0	0	0	
	2912	건축내외장재용(DCM 이벤트 판넬용) 2911+MTD1501L 10%	2025-9-2 0:00:00	(BW68/BW68)	921:913=5:5	(CX100/0.5%)(SV02/2%)	(MTD1501L/10%)	(2)(#10)	이민지	(233,235)*(초/90/BA)(145)*(초/180/DCM이벤트판넬)						0	0	0	0	
	2913	건축내외장재용(DCM 이벤트 판넬용) 2912+CX100 0.7%	2025-9-2 0:00:00	(BW68/BW68)	921:913=5:5	(CX100/0.7%)(SV02/2%)	(MTD1501L/10%)	(2)(#10)	이민지	(214,207)*(초/90/BA)(125)*(초/180/DCM이벤트판넬)						0	0	0	0	
	2914	가공용(476PH 대체) 2809+CX100 3.0%	2025-9-2 0:00:00	(T75)	913	(CX100/3.0%)(SV02/2%)	(TSR5903/15%)	(2)(#10)	이민지	(282,240)*(초/90/BA)		(양호)*(150도15분/BA)				0	0	0	0	
	2915	가공용(476PH 대체) 2809+CX100 3.5%	2025-9-2 0:00:00	(T75)	913	(CX100/3.5%)(SV02/2%)	(TSR5903/15%)	(2)(#10)	이민지	(271,248)*(초/90/BA)		(양호)*(150도15분/BA)				0	0	0	0	
25-09-17_SGO457,SGE133,1535,2655,2837,2853,2916,2917,2922,2923_유지력(10cmto 10.5cm)_0min.pdf;25-09-17_SGO457,SGE133,1535,2655,2837,2853,2916,2917,2922,2923_유지력(10cmto 10.5cm)_20min.pdf;25-09-17_SGO457,SGE133,1535,2655,2837,2853,2916,2917,2922,2923_유지력(10cmto 10.5cm)_60min.pdf	2916	건축내외장재용(SGO457대체용) 2837 + 920	2025-9-3 0:00:00	(WPO100/WPO100)	920:913=5:5	(CX100/1.25%)(SV02/2%)	(MTD1501L/15%)	(2)(#10)	노항우	(329,346/179)*(초/90/BA,2B3T)	(200>295)*(가:60도3/90/2B3T)					1	0	0	0	
25-09-17_SGO457,SGE133,1535,2655,2837,2853,2916,2917,2922,2923_유지력(10cmto 10.5cm)_0min.pdf;25-09-17_SGO457,SGE133,1535,2655,2837,2853,2916,2917,2922,2923_유지력(10cmto 10.5cm)_20min.pdf;25-09-17_SGO457,SGE133,1535,2655,2837,2853,2916,2917,2922,2923_유지력(10cmto 10.5cm)_60min.pdf;25-09-25_SPV302,SGO457,2917,3104,3105_유지력(10cm to 10.5cm)_0min.pdf;25-09-25_SPV302,SGO457,2917,3104,3105_유지력(10cm to 10.5cm)_20min.pdf;25-09-25_SPV302,SGO457,2917,3104,3105_유지력(10cm to 10.5cm)_60min.pdf;25-09-25_SPV302,SGO457,2917,3104,3105_유지력(10cm to 10.5cm,2B3T)_0min.pdf;25-09-25_SPV302,SGO457,2917,3104,3105_유지력(10cm to 10.5cm,2B3T)_20min.pdf;25-09-25_SPV302,SGO457,2917,3104,3105_유지력(10cm to 10.5cm,2B3T)_3min.pdf;25-09-25_SPV302,SGO457,2917,3104,3105_유지력(10cm to 10.5cm,2B3T)_5min.pdf;25-09-25_SPV302,SGO457,2917,3104,3105_유지력(10cm to 10.5cm,2B3T)_60min.pdf	2917	건축내외장재용(SGO457대체용) 2837 + 913_NDM/0.1% 적용	2025-9-3 0:00:00	(WPO100/WPO100)	S250827F:913=5:5	(CX100/1.25%)(SV02/2%)	(MTD1501L/15%)	(2)(#10)	노항우,박다영	(329,346,350,290/332)*(초/90/BA,2B3T)	(300>460,505)*(가:60도3/90/2B3T)					1	0	0	0	#2917 그림자 오염이 비교적 양호한 것은 맞으나, 부분부분 많이 다른 특성이 보임. 재현성 평가 진행할 것. 이와 함께 913_NDM 점착제 사용량을 줄여볼 것.
25-09-04_SGE403,SGO103A,2725,2810,2894,2918-2921_유지력(10cm to 10.5cm)_0min._최적화.pdf;25-09-04_SGE403,SGO103A,2725,2810,2894,2918-2921_유지력(10cm to 10.5cm)_10min._최적화.pdf;25-09-04_SGE403,SGO103A,2725,2810,2894,2918-2921_유지력(10cm to 10.5cm)_20min._최적화.pdf;25-09-04_SGE403,SGO103A,2725,2810,2894,2918-2921_유지력(10cm to 10.5cm)_60min._최적화.pdf;25-09-04_SGE403,SGO103A,918A,2918-2921_유지력(10cm to 10.5cm)_0min._최적화.pdf;25-09-04_SGE403,SGO103A,918A,2918-2921_유지력(10cm to 10.5cm)_10min._최적화.pdf;25-09-04_SGE403,SGO103A,918A,2918-2921_유지력(10cm to 10.5cm)_20min._최적화.pdf;25-09-04_SGE403,SGO103A,918A,2918-2921_유지력(10cm to 10.5cm)_60min._최적화.pdf	2918	약점용(SGE-403대체/918A사양)918A사선150목	2025-9-3 0:00:00	(T45/T45)	918	(CX100/3.5%)(SV02/2%)	(SA3/0.3%)	(5)(#3)	박다영	(19,15)*(초/90/BA)	(>120)*(가/90/BA)					1	0	0	0	
	2919	약점용(SGE-403대체/918A사양)2918+CX100/4.5%	2025-9-3 0:00:00	(T45/T45)	918	(CX100/4.5%)(SV02/2%)	(SA3/0.3%)	(5)(#3)	박다영	(18,16)*(초/90/BA)	(>120)*(가/90/BA)					1	0	0	0	
